group,subgroup,codepoints,status,emoji,name
Animals & Nature,animal-bug,1F577 FE0F,fully-qualified,🕷️,E0.7 spider
Animals & Nature,animal-bug,1F577,unqualified,🕷,E0.7 spider
Animals & Nature,animal-bug,1F578 FE0F,fully-qualified,🕸️,E0.7 spider web
Animals & Nature,animal-bug,1F578,unqualified,🕸,E0.7 spider web
Animals & Nature,animal-bug,1F982,fully-qualified,🦂,E1.0 scorpion
Animals & Nature,animal-bug,1F99F,fully-qualified,🦟,E11.0 mosquito
Animals & Nature,animal-bug,1FAB0,fully-qualified,🪰,E13.0 fly
Animals & Nature,animal-bug,1FAB1,fully-qualified,🪱,E13.0 worm
Animals & Nature,animal-bug,1F9A0,fully-qualified,🦠,E11.0 microbe
Animals & Nature,plant-flower,1F490,fully-qualified,💐,E0.6 bouquet
Animals & Nature,plant-flower,1F338,fully-qualified,🌸,E0.6 cherry blossom
Animals & Nature,plant-flower,1F4AE,fully-qualified,💮,E0.6 white flower
Animals & Nature,plant-flower,1FAB7,fully-qualified,🪷,E14.0 lotus
Animals & Nature,plant-flower,1F3F5 FE0F,fully-qualified,🏵️,E0.7 rosette
Animals & Nature,plant-flower,1F3F5,unqualified,🏵,E0.7 rosette
Animals & Nature,plant-flower,1F339,fully-qualified,🌹,E0.6 rose
Animals & Nature,plant-flower,1F940,fully-qualified,🥀,E3.0 wilted flower
Animals & Nature,plant-flower,1F33A,fully-qualified,🌺,E0.6 hibiscus
Animals & Nature,plant-flower,1F33B,fully-qualified,🌻,E0.6 sunflower
Animals & Nature,plant-flower,1F33C,fully-qualified,🌼,E0.6 blossom
Animals & Nature,plant-flower,1F337,fully-qualified,🌷,E0.6 tulip
Animals & Nature,plant-flower,1FABB,fully-qualified,🪻,E15.0 hyacinth
Animals & Nature,plant-other,1F331,fully-qualified,🌱,E0.6 seedling
Animals & Nature,plant-other,1FAB4,fully-qualified,🪴,E13.0 potted plant
Animals & Nature,plant-other,1F332,fully-qualified,🌲,E1.0 evergreen tree
Animals & Nature,plant-other,1F333,fully-qualified,🌳,E1.0 deciduous tree
Animals & Nature,plant-other,1F334,fully-qualified,🌴,E0.6 palm tree
Animals & Nature,plant-other,1F335,fully-qualified,🌵,E0.6 cactus
Animals & Nature,plant-other,1F33E,fully-qualified,🌾,E0.6 sheaf of rice
Animals & Nature,plant-other,1F33F,fully-qualified,🌿,E0.6 herb
Animals & Nature,plant-other,2618 FE0F,fully-qualified,☘️,E1.0 shamrock
Animals & Nature,plant-other,2618,unqualified,☘,E1.0 shamrock
Animals & Nature,plant-other,1F340,fully-qualified,🍀,E0.6 four leaf clover
Animals & Nature,plant-other,1F341,fully-qualified,🍁,E0.6 maple leaf
Animals & Nature,plant-other,1F342,fully-qualified,🍂,E0.6 fallen leaf
Animals & Nature,plant-other,1F343,fully-qualified,🍃,E0.6 leaf fluttering in wind
Animals & Nature,plant-other,1FAB9,fully-qualified,🪹,E14.0 empty nest
Animals & Nature,plant-other,1FABA,fully-qualified,🪺,E14.0 nest with eggs
Animals & Nature,plant-other,1F344,fully-qualified,🍄,E0.6 mushroom
Food & Drink,food-fruit,1F347,fully-qualified,🍇,E0.6 grapes
Food & Drink,food-fruit,1F348,fully-qualified,🍈,E0.6 melon
Food & Drink,food-fruit,1F349,fully-qualified,🍉,E0.6 watermelon
Food & Drink,food-fruit,1F34A,fully-qualified,🍊,E0.6 tangerine
Food & Drink,food-fruit,1F34B,fully-qualified,🍋,E1.0 lemon
Food & Drink,food-fruit,1F34B 200D 1F7E9,fully-qualified,🍋‍🟩,E15.1 lime
Food & Drink,food-fruit,1F34C,fully-qualified,🍌,E0.6 banana
Food & Drink,food-fruit,1F34D,fully-qualified,🍍,E0.6 pineapple
Food & Drink,food-fruit,1F96D,fully-qualified,🥭,E11.0 mango
Food & Drink,food-fruit,1F34E,fully-qualified,🍎,E0.6 red apple
Food & Drink,food-fruit,1F34F,fully-qualified,🍏,E0.6 green apple
Food & Drink,food-fruit,1F350,fully-qualified,🍐,E1.0 pear
Food & Drink,food-fruit,1F351,fully-qualified,🍑,E0.6 peach
Food & Drink,food-fruit,1F352,fully-qualified,🍒,E0.6 cherries
Food & Drink,food-fruit,1F353,fully-qualified,🍓,E0.6 strawberry
Food & Drink,food-fruit,1FAD0,fully-qualified,🫐,E13.0 blueberries
Food & Drink,food-fruit,1F95D,fully-qualified,🥝,E3.0 kiwi fruit
Food & Drink,food-fruit,1F345,fully-qualified,🍅,E0.6 tomato
Food & Drink,food-fruit,1FAD2,fully-qualified,🫒,E13.0 olive
Food & Drink,food-fruit,1F965,fully-qualified,🥥,E5.0 coconut
Food & Drink,food-vegetable,1F951,fully-qualified,🥑,E3.0 avocado
Food & Drink,food-vegetable,1F346,fully-qualified,🍆,E0.6 eggplant
Food & Drink,food-vegetable,1F954,fully-qualified,🥔,E3.0 potato
Food & Drink,food-vegetable,1F955,fully-qualified,🥕,E3.0 carrot
Food & Drink,food-vegetable,1F33D,fully-qualified,🌽,E0.6 ear of corn
Food & Drink,food-vegetable,1F336 FE0F,fully-qualified,🌶️,E0.7 hot pepper
Food & Drink,food-vegetable,1F336,unqualified,🌶,E0.7 hot pepper
Food & Drink,food-vegetable,1FAD1,fully-qualified,🫑,E13.0 bell pepper
Food & Drink,food-vegetable,1F952,fully-qualified,🥒,E3.0 cucumber
Food & Drink,food-vegetable,1F96C,fully-qualified,🥬,E11.0 leafy green
Food & Drink,food-vegetable,1F966,fully-qualified,🥦,E5.0 broccoli
Food & Drink,food-vegetable,1F9C4,fully-qualified,🧄,E12.0 garlic
Food & Drink,food-vegetable,1F9C5,fully-qualified,🧅,E12.0 onion
Food & Drink,food-vegetable,1F95C,fully-qualified,🥜,E3.0 peanuts
Food & Drink,food-vegetable,1FAD8,fully-qualified,🫘,E14.0 beans
Food & Drink,food-vegetable,1F330,fully-qualified,🌰,E0.6 chestnut
Food & Drink,food-vegetable,1FADA,fully-qualified,🫚,E15.0 ginger root
Food & Drink,food-vegetable,1FADB,fully-qualified,🫛,E15.0 pea pod
Food & Drink,food-vegetable,1F344 200D 1F7EB,fully-qualified,🍄‍🟫,E15.1 brown mushroom
Food & Drink,food-prepared,1F35E,fully-qualified,🍞,E0.6 bread
Food & Drink,food-prepared,1F950,fully-qualified,🥐,E3.0 croissant
Food & Drink,food-prepared,1F956,fully-qualified,🥖,E3.0 baguette bread
Food & Drink,food-prepared,1FAD3,fully-qualified,🫓,E13.0 flatbread
Food & Drink,food-prepared,1F968,fully-qualified,🥨,E5.0 pretzel
Food & Drink,food-prepared,1F96F,fully-qualified,🥯,E11.0 bagel
Food & Drink,food-prepared,1F95E,fully-qualified,🥞,E3.0 pancakes
Food & Drink,food-prepared,1F9C7,fully-qualified,🧇,E12.0 waffle
Food & Drink,food-prepared,1F9C0,fully-qualified,🧀,E1.0 cheese wedge
Food & Drink,food-prepared,1F356,fully-qualified,🍖,E0.6 meat on bone
Food & Drink,food-prepared,1F357,fully-qualified,🍗,E0.6 poultry leg
Food & Drink,food-prepared,1F969,fully-qualified,🥩,E5.0 cut of meat
Food & Drink,food-prepared,1F953,fully-qualified,🥓,E3.0 bacon
Food & Drink,food-prepared,1F354,fully-qualified,🍔,E0.6 hamburger
Food & Drink,food-prepared,1F35F,fully-qualified,🍟,E0.6 french fries
Food & Drink,food-prepared,1F355,fully-qualified,🍕,E0.6 pizza
Food & Drink,food-prepared,1F32D,fully-qualified,🌭,E1.0 hot dog
Food & Drink,food-prepared,1F96A,fully-qualified,🥪,E5.0 sandwich
Food & Drink,food-prepared,1F32E,fully-qualified,🌮,E1.0 taco
Food & Drink,food-prepared,1F32F,fully-qualified,🌯,E1.0 burrito
Food & Drink,food-prepared,1FAD4,fully-qualified,🫔,E13.0 tamale
Food & Drink,food-prepared,1F959,fully-qualified,🥙,E3.0 stuffed flatbread
Food & Drink,food-prepared,1F9C6,fully-qualified,🧆,E12.0 falafel
Food & Drink,food-prepared,1F95A,fully-qualified,🥚,E3.0 egg
Food & Drink,food-prepared,1F373,fully-qualified,🍳,E0.6 cooking
Food & Drink,food-prepared,1F958,fully-qualified,🥘,E3.0 shallow pan of food
Food & Drink,food-prepared,1F372,fully-qualified,🍲,E0.6 pot of food
Food & Drink,food-prepared,1FAD5,fully-qualified,🫕,E13.0 fondue
Food & Drink,food-prepared,1F963,fully-qualified,🥣,E5.0 bowl with spoon
Food & Drink,food-prepared,1F957,fully-qualified,🥗,E3.0 green salad
Food & Drink,food-prepared,1F37F,fully-qualified,🍿,E1.0 popcorn
Food & Drink,food-prepared,1F9C8,fully-qualified,🧈,E12.0 butter
Food & Drink,food-prepared,1F9C2,fully-qualified,🧂,E11.0 salt
Food & Drink,food-prepared,1F96B,fully-qualified,🥫,E5.0 canned food
Food & Drink,food-asian,1F371,fully-qualified,🍱,E0.6 bento box
Food & Drink,food-asian,1F358,fully-qualified,🍘,E0.6 rice cracker
Food & Drink,food-asian,1F359,fully-qualified,🍙,E0.6 rice ball
Food & Drink,food-asian,1F35A,fully-qualified,🍚,E0.6 cooked rice
Food & Drink,food-asian,1F35B,fully-qualified,🍛,E0.6 curry rice
Food & Drink,food-asian,1F35C,fully-qualified,🍜,E0.6 steaming bowl
Food & Drink,food-asian,1F35D,fully-qualified,🍝,E0.6 spaghetti
Food & Drink,food-asian,1F360,fully-qualified,🍠,E0.6 roasted sweet potato
Food & Drink,food-asian,1F362,fully-qualified,🍢,E0.6 oden
Food & Drink,food-asian,1F363,fully-qualified,🍣,E0.6 sushi
Food & Drink,food-asian,1F364,fully-qualified,🍤,E0.6 fried shrimp
Food & Drink,food-asian,1F365,fully-qualified,🍥,E0.6 fish cake with swirl
Food & Drink,food-asian,1F96E,fully-qualified,🥮,E11.0 moon cake
Food & Drink,food-asian,1F361,fully-qualified,🍡,E0.6 dango
Food & Drink,food-asian,1F95F,fully-qualified,🥟,E5.0 dumpling
Food & Drink,food-asian,1F960,fully-qualified,🥠,E5.0 fortune cookie
Food & Drink,food-asian,1F961,fully-qualified,🥡,E5.0 takeout box
Food & Drink,food-marine,1F980,fully-qualified,🦀,E1.0 crab
Food & Drink,food-marine,1F99E,fully-qualified,🦞,E11.0 lobster
Food & Drink,food-marine,1F990,fully-qualified,🦐,E3.0 shrimp
Food & Drink,food-marine,1F991,fully-qualified,🦑,E3.0 squid
Food & Drink,food-marine,1F9AA,fully-qualified,🦪,E12.0 oyster
Food & Drink,food-sweet,1F366,fully-qualified,🍦,E0.6 soft ice cream
Food & Drink,food-sweet,1F367,fully-qualified,🍧,E0.6 shaved ice
Food & Drink,food-sweet,1F368,fully-qualified,🍨,E0.6 ice cream
Food & Drink,food-sweet,1F369,fully-qualified,🍩,E0.6 doughnut
Food & Drink,food-sweet,1F36A,fully-qualified,🍪,E0.6 cookie
Food & Drink,food-sweet,1F382,fully-qualified,🎂,E0.6 birthday cake
Food & Drink,food-sweet,1F370,fully-qualified,🍰,E0.6 shortcake
Food & Drink,food-sweet,1F9C1,fully-qualified,🧁,E11.0 cupcake
Food & Drink,food-sweet,1F967,fully-qualified,🥧,E5.0 pie
Food & Drink,food-sweet,1F36B,fully-qualified,🍫,E0.6 chocolate bar
Food & Drink,food-sweet,1F36C,fully-qualified,🍬,E0.6 candy
Food & Drink,food-sweet,1F36D,fully-qualified,🍭,E0.6 lollipop
Food & Drink,food-sweet,1F36E,fully-qualified,🍮,E0.6 custard
Food & Drink,food-sweet,1F36F,fully-qualified,🍯,E0.6 honey pot
Food & Drink,drink,1F37C,fully-qualified,🍼,E1.0 baby bottle
Food & Drink,drink,1F95B,fully-qualified,🥛,E3.0 glass of milk
Food & Drink,drink,2615,fully-qualified,☕,E0.6 hot beverage
Food & Drink,drink,1FAD6,fully-qualified,🫖,E13.0 teapot
Food & Drink,drink,1F375,fully-qualified,🍵,E0.6 teacup without handle
Food & Drink,drink,1F376,fully-qualified,🍶,E0.6 sake
Food & Drink,drink,1F37E,fully-qualified,🍾,E1.0 bottle with popping cork
Food & Drink,drink,1F377,fully-qualified,🍷,E0.6 wine glass
Food & Drink,drink,1F378,fully-qualified,🍸,E0.6 cocktail glass
Food & Drink,drink,1F379,fully-qualified,🍹,E0.6 tropical drink
Food & Drink,drink,1F37A,fully-qualified,🍺,E0.6 beer mug
Food & Drink,drink,1F37B,fully-qualified,🍻,E0.6 clinking beer mugs
Food & Drink,drink,1F942,fully-qualified,🥂,E3.0 clinking glasses
Food & Drink,drink,1F943,fully-qualified,🥃,E3.0 tumbler glass
Food & Drink,drink,1FAD7,fully-qualified,🫗,E14.0 pouring liquid
Food & Drink,drink,1F964,fully-qualified,🥤,E5.0 cup with straw
Food & Drink,drink,1F9CB,fully-qualified,🧋,E13.0 bubble tea
Food & Drink,drink,1F9C3,fully-qualified,🧃,E12.0 beverage box
Food & Drink,drink,1F9C9,fully-qualified,🧉,E12.0 mate
Food & Drink,drink,1F9CA,fully-qualified,🧊,E12.0 ice
Food & Drink,dishware,1F962,fully-qualified,🥢,E5.0 chopsticks
Food & Drink,dishware,1F37D FE0F,fully-qualified,🍽️,E0.7 fork and knife with plate
Food & Drink,dishware,1F37D,unqualified,🍽,E0.7 fork and knife with plate
Food & Drink,dishware,1F374,fully-qualified,🍴,E0.6 fork and knife
Food & Drink,dishware,1F944,fully-qualified,🥄,E3.0 spoon
Food & Drink,dishware,1F52A,fully-qualified,🔪,E0.6 kitchen knife
Food & Drink,dishware,1FAD9,fully-qualified,🫙,E14.0 jar
Food & Drink,dishware,1F3FA,fully-qualified,🏺,E1.0 amphora
Travel & Places,place-map,1F30D,fully-qualified,🌍,E0.7 globe showing Europe-Africa
Travel & Places,place-map,1F30E,fully-qualified,🌎,E0.7 globe showing Americas
Travel & Places,place-map,1F30F,fully-qualified,🌏,E0.6 globe showing Asia-Australia
Travel & Places,place-map,1F310,fully-qualified,🌐,E1.0 globe with meridians
Travel & Places,place-map,1F5FA FE0F,fully-qualified,🗺️,E0.7 world map
Travel & Places,place-map,1F5FA,unqualified,🗺,E0.7 world map
Travel & Places,place-map,1F5FE,fully-qualified,🗾,E0.6 map of Japan
Travel & Places,place-map,1F9ED,fully-qualified,🧭,E11.0 compass
Travel & Places,place-geographic,1F3D4 FE0F,fully-qualified,🏔️,E0.7 snow-capped mountain
Travel & Places,place-geographic,1F3D4,unqualified,🏔,E0.7 snow-capped mountain
Travel & Places,place-geographic,26F0 FE0F,fully-qualified,⛰️,E0.7 mountain
Travel & Places,place-geographic,26F0,unqualified,⛰,E0.7 mountain
Travel & Places,place-geographic,1F30B,fully-qualified,🌋,E0.6 volcano
Travel & Places,place-geographic,1F5FB,fully-qualified,🗻,E0.6 mount fuji
Travel & Places,place-geographic,1F3D5 FE0F,fully-qualified,🏕️,E0.7 camping
Travel & Places,place-geographic,1F3D5,unqualified,🏕,E0.7 camping
Travel & Places,place-geographic,1F3D6 FE0F,fully-qualified,🏖️,E0.7 beach with umbrella
Travel & Places,place-geographic,1F3D6,unqualified,🏖,E0.7 beach with umbrella
Travel & Places,place-geographic,1F3DC FE0F,fully-qualified,🏜️,E0.7 desert
Travel & Places,place-geographic,1F3DC,unqualified,🏜,E0.7 desert
Travel & Places,place-geographic,1F3DD FE0F,fully-qualified,🏝️,E0.7 desert island
Travel & Places,place-geographic,1F3DD,unqualified,🏝,E0.7 desert island
Travel & Places,place-geographic,1F3DE FE0F,fully-qualified,🏞️,E0.7 national park
Travel & Places,place-geographic,1F3DE,unqualified,🏞,E0.7 national park
Travel & Places,place-building,1F3DF FE0F,fully-qualified,🏟️,E0.7 stadium
Travel & Places,place-building,1F3DF,unqualified,🏟,E0.7 stadium
Travel & Places,place-building,1F3DB FE0F,fully-qualified,🏛️,E0.7 classical building
Travel & Places,place-building,1F3DB,unqualified,🏛,E0.7 classical building
Travel & Places,place-building,1F3D7 FE0F,fully-qualified,🏗️,E0.7 building construction
Travel & Places,place-building,1F3D7,unqualified,🏗,E0.7 building construction
Travel & Places,place-building,1F9F1,fully-qualified,🧱,E11.0 brick
Travel & Places,place-building,1FAA8,fully-qualified,🪨,E13.0 rock
Travel & Places,place-building,1FAB5,fully-qualified,🪵,E13.0 wood
Travel & Places,place-building,1F6D6,fully-qualified,🛖,E13.0 hut
Travel & Places,place-building,1F3D8 FE0F,fully-qualified,🏘️,E0.7 houses
Travel & Places,place-building,1F3D8,unqualified,🏘,E0.7 houses
Travel & Places,place-building,1F3DA FE0F,fully-qualified,🏚️,E0.7 derelict house
Travel & Places,place-building,1F3DA,unqualified,🏚,E0.7 derelict house
Travel & Places,place-building,1F3E0,fully-qualified,🏠,E0.6 house
Travel & Places,place-building,1F3E1,fully-qualified,🏡,E0.6 house with garden
Travel & Places,place-building,1F3E2,fully-qualified,🏢,E0.6 office building
Travel & Places,place-building,1F3E3,fully-qualified,🏣,E0.6 Japanese post office
Travel & Places,place-building,1F3E4,fully-qualified,🏤,E1.0 post office
Travel & Places,place-building,1F3E5,fully-qualified,🏥,E0.6 hospital
Travel & Places,place-building,1F3E6,fully-qualified,🏦,E0.6 bank
Travel & Places,place-building,1F3E8,fully-qualified,🏨,E0.6 hotel
Travel & Places,place-building,1F3E9,fully-qualified,🏩,E0.6 love hotel
Travel & Places,place-building,1F3EA,fully-qualified,🏪,E0.6 convenience store
Travel & Places,place-building,1F3EB,fully-qualified,🏫,E0.6 school
Travel & Places,place-building,1F3EC,fully-qualified,🏬,E0.6 department store
Travel & Places,place-building,1F3ED,fully-qualified,🏭,E0.6 factory
Travel & Places,place-building,1F3EF,fully-qualified,🏯,E0.6 Japanese castle
Travel & Places,place-building,1F3F0,fully-qualified,🏰,E0.6 castle
Travel & Places,place-building,1F492,fully-qualified,💒,E0.6 wedding
Travel & Places,place-building,1F5FC,fully-qualified,🗼,E0.6 Tokyo tower
Travel & Places,place-building,1F5FD,fully-qualified,🗽,E0.6 Statue of Liberty
Travel & Places,place-religious,26EA,fully-qualified,⛪,E0.6 church
Travel & Places,place-religious,1F54C,fully-qualified,🕌,E1.0 mosque
Travel & Places,place-religious,1F6D5,fully-qualified,🛕,E12.0 hindu temple
Travel & Places,place-religious,1F54D,fully-qualified,🕍,E1.0 synagogue
Travel & Places,place-religious,26E9 FE0F,fully-qualified,⛩️,E0.7 shinto shrine
Travel & Places,place-religious,26E9,unqualified,⛩,E0.7 shinto shrine
Travel & Places,place-religious,1F54B,fully-qualified,🕋,E1.0 kaaba
Travel & Places,place-other,26F2,fully-qualified,⛲,E0.6 fountain
Travel & Places,place-other,26FA,fully-qualified,⛺,E0.6 tent
Travel & Places,place-other,1F301,fully-qualified,🌁,E0.6 foggy
Travel & Places,place-other,1F303,fully-qualified,🌃,E0.6 night with stars
Travel & Places,place-other,1F3D9 FE0F,fully-qualified,🏙️,E0.7 cityscape
Travel & Places,place-other,1F3D9,unqualified,🏙,E0.7 cityscape
Travel & Places,place-other,1F304,fully-qualified,🌄,E0.6 sunrise over mountains
Travel & Places,place-other,1F305,fully-qualified,🌅,E0.6 sunrise
Travel & Places,place-other,1F306,fully-qualified,🌆,E0.6 cityscape at dusk
Travel & Places,place-other,1F307,fully-qualified,🌇,E0.6 sunset
Travel & Places,place-other,1F309,fully-qualified,🌉,E0.6 bridge at night
Travel & Places,place-other,2668 FE0F,fully-qualified,♨️,E0.6 hot springs
Travel & Places,place-other,2668,unqualified,♨,E0.6 hot springs
Travel & Places,place-other,1F3A0,fully-qualified,🎠,E0.6 carousel horse
Travel & Places,place-other,1F6DD,fully-qualified,🛝,E14.0 playground slide
Travel & Places,place-other,1F3A1,fully-qualified,🎡,E0.6 ferris wheel
Travel & Places,place-other,1F3A2,fully-qualified,🎢,E0.6 roller coaster
Travel & Places,place-other,1F488,fully-qualified,💈,E0.6 barber pole
Travel & Places,place-other,1F3AA,fully-qualified,🎪,E0.6 circus tent
Travel & Places,transport-ground,1F682,fully-qualified,🚂,E1.0 locomotive
Travel & Places,transport-ground,1F683,fully-qualified,🚃,E0.6 railway car
Travel & Places,transport-ground,1F684,fully-qualified,🚄,E0.6 high-speed train
Travel & Places,transport-ground,1F685,fully-qualified,🚅,E0.6 bullet train
Travel & Places,transport-ground,1F686,fully-qualified,🚆,E1.0 train
Travel & Places,transport-ground,1F687,fully-qualified,🚇,E0.6 metro
Travel & Places,transport-ground,1F688,fully-qualified,🚈,E1.0 light rail
Travel & Places,transport-ground,1F689,fully-qualified,🚉,E0.6 station
Travel & Places,transport-ground,1F68A,fully-qualified,🚊,E1.0 tram
Travel & Places,transport-ground,1F69D,fully-qualified,🚝,E1.0 monorail
Travel & Places,transport-ground,1F69E,fully-qualified,🚞,E1.0 mountain railway
Travel & Places,transport-ground,1F68B,fully-qualified,🚋,E1.0 tram car
Travel & Places,transport-ground,1F68C,fully-qualified,🚌,E0.6 bus
